,id,code,is_true,errorline
10,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
int varb_0;
float varb_1;
scanf(""%d"",&varb_0);
if(varb_0<=3500)
varb_1=0*(varb_0-3500)-0, 
printf(""%.6f"",varb_1);
else if((varb_0>3500)&&(varb_0<=500))
varb_1=0.03*(varb_0-3500)-0, 
printf(""%.6f"",varb_1);
else if((varb_0>5000)&&(varb_0<=8000))
varb_1=0.1*(varb_0-3500)-105, 
printf(""%.6f"",varb_1);
else if((varb_0>8000)&&(varb_0<=12500))
varb_1=0.2*(varb_0-3500)-555, 
printf(""%.6f"",varb_1);
else if((varb_0>12500)&&(varb_0<=38500))
varb_1=0.25*(varb_0-3500)-1005, 
printf(""%.6f"",varb_1);
else if((varb_0>38500)&&(varb_0<=58500))
varb_1=0.3*(varb_0-3500)-2755, 
printf(""%.6f"",varb_1);
else if((varb_0>58500)&&(varb_0<=83500))
varb_1=0.35*(varb_0-3500)-5505, 
printf(""%.6f"",varb_1);
else if(varb_0<83500)
varb_1=0.45*(varb_0-3500)-13505, 
printf(""%.6f"",varb_1);
return 0;
}",0.0,10
11,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
       float  varb_0,varb_1;
scanf(""%f"",&varb_0);
    if(varb_0<3500)
{
varb_1=(varb_0-3500)*0;
printf(""%.6f"",varb_1);
}
    else if(varb_0>3500&&varb_0<=5000)
{
varb_1=(varb_0-3500)*0.03;
  printf(""%.6f"",varb_1);
}
    else if(varb_0>5000&&varb_0<=8000)
{
varb_1=(varb_0-3500)*0.1-105;
  printf(""%.6f"",varb_1);
}
    else if(varb_0>8000&&varb_0<=12500)
{
varb_1=(varb_0-3500)*0.2-555;
  printf(""%.6f"",varb_1);
}
    else if(varb_0>12500&&varb_0<=38500)
{
varb_1=(varb_0-3500)*0.25-1005;
  printf(""%.6f"",varb_1);
}
    else if(varb_0>38500&&varb_0<=58500)
{
varb_1=(varb_0-3500)*0.3-2755;
   printf(""%.6f"",varb_1);
}
    else if(varb_0>58500&&varb_0<83500)
{
varb_1=(varb_0-3500)*0.35-5505;
   printf(""%.6f"",varb_1);
}
    else if(varb_0>58500)
{
varb_1=(varb_0-3500)*0.45-13505;
   printf(""%.6f"",varb_1);
}
}",0.0,8
12,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
  float varb_0;
  scanf(""%f"",&varb_0);
    if(varb_0<=3500)
    printf(""%f"",0*(varb_0-3500)-0);
    else if(varb_0>3500&&varb_0<=5000)
    printf(""%f"",0.03*(varb_0-3500)-0);
    else if(varb_0>5000&&varb_0<=8000)
    printf(""%f"",0.1*(varb_0-3500)-105);
    else if(varb_0>8000&&varb_0<=12500)
    printf(""%f"",0.2*(varb_0-3500)-555);
    else if(varb_0>12500&&varb_0<=38500)
    printf(""%f"",0.25*(varb_0-3500)-1005);
    else if(varb_0>38500&&varb_0<=58500)
    printf(""%f"",0.3*(varb_0-3500)-2755);
    else if(varb_0>58500&&varb_0<=83500)
    printf(""%f"",0.35*(varb_0-3500)-5505);
    else
    printf(""%f"",0.45*(varb_0-3500)-13505);
   return 0;
}",0.0,7
13,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{float varb_0,varb_1;
scanf(""%f"",&varb_0);
if(varb_0<=3500)
	printf(""b=0"");
else if(varb_0<=5000&&varb_0>3500)
	{varb_1=.03*(varb_0-3500);
	 printf(""%f"",varb_1);
    }
else if(varb_0<=8000&&varb_0>5000)
	{varb_1=.1*(varb_0-3500)-105;
	 printf(""%f"",varb_1);
    }
else if(varb_0<=12500&&varb_0>8000)
	{varb_1=.2*(varb_0-3500)-555;
	 printf(""%f"",varb_1);
    }
else if(varb_0<=38500&&varb_0>12500)
	{varb_1=.25*(varb_0-3500)-1005;
	 printf(""%f"",varb_1);
     }
else if(varb_0<=58500&&varb_0>38500)
	{varb_1=.3*(varb_0-3500)-2755;
	 printf(""%f"",varb_1);
     }
else if(varb_0<=83500&&varb_0>58500)
	{varb_1=.35*(varb_0-3500)-5505;
	 printf(""%f"",varb_1);
     }
else if(varb_0>83500)
	{varb_1=.45*(varb_0-3500)-13505;
	 printf(""%f"",varb_1);
    }
else
printf(""fault"");
return 0;
}
",0.0,6
14,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h.>
#include <math.h>
int main()
{
   int varb_0;
   float varb_1;
   scanf(""%d"",&varb_0);
   if(varb_0<=3500)
     varb_1=0.0;
     printf(""%f"",varb_1);
      if(varb_0>3500&&varb_0<=5000)
     {
       varb_1=0.03*(varb_0-3500);
       printf(""%.6f"",varb_1);
       }
       else if(varb_0>5000&&varb_0<=8000)
       {
         varb_1=0.1*(varb_0-3500)-105;
         printf(""%.6f"",varb_1);
         }
         else if(varb_0>8000&&varb_0<=12500)
         {
           varb_1=0.2*(varb_0-3500)-555;
           printf(""%.6f"",varb_1);
           }
           else if(varb_0>12500&&varb_0<=38500)
           {
             varb_1=0.25*(varb_0-3500)-1005;
             printf(""%.6f"",varb_1);
             }
             else if(varb_0>38500&&varb_0<=58500)
             {
               varb_1=0.3*(varb_0-3500)-2755;
               printf(""%.6f"",varb_1);
               }
               else if(varb_0>58500&&varb_0<=83500)
               {
                 varb_1=0.35*(varb_0-3500)-5505;
                 printf(""%.6f"",varb_1);
                 }
                 else if(varb_0>83500)
                 {
                  varb_1=0.45*(varb_0-3500)-13505;
                  printf(""%.6f"",varb_1);
                  }
  return 0;
}
",0.0,1
15,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h>
int main()
{
    float varb_0;
    scanf(""%f"",&varb_0);
    if(varb_0<=3500)
    printf(""0"");
    else if(varb_0>3500&&varb_0<=5000)
    printf(""%f"",0.03*(varb_0-3500));
    else if(varb_0>5000&&varb_0<=8000)
    printf(""%f"",0.1*(varb_0-3500)-105);
    else if(varb_0>8000&&varb_0<=12500)
    printf(""%f"",0.2*(varb_0-3500)-555);
    else if(varb_0>12500&&varb_0<=38500)
    printf(""%f"",0.25*(varb_0-3500)-1005);
    else if(varb_0>38500&&varb_0<=58500)
    printf(""%f"",0.3*(varb_0-3500)-2755);
    else if(varb_0>58500&&varb_0<=83500)
    printf(""%f"",0.35*(varb_0-3500)-5505);
    else
    printf(""%f"",0.45*(varb_0-3500)-13505);
    return 0;
}
",0.0,7
16,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
  float varb_0,varb_1;
  scanf(""%f"",&varb_0);
  if(varb_0<=3500)
  {varb_1=0;
  printf(""%f"",varb_1);
  }
  if(varb_0>3500&&varb_0<=5000)
  {varb_1=0.03*(varb_0-3500);
  printf(""%f"",varb_1);
  }
  if(varb_0>5000&&varb_0<=8000)
  {varb_1=0.01*(varb_0-3500)-105;
  printf(""%f"",varb_1);
  }
  if(varb_0>8000&&varb_0<=12500)
  {varb_1=0.02*(varb_0-3500)-555;
  printf(""%f"",varb_1);
  }
  if(varb_0>12500&&varb_0<=38500)
  {varb_1=0.25*(varb_0-3500)-1005;
  printf(""%f"",varb_1);
  }
  if(varb_0>38500&&varb_0<=58500)
  {varb_1=0.30*(varb_0-3500)-2755;
  printf(""%f"",varb_1);
  }
  if(varb_0>58500&&varb_0<=83500)
  {varb_1=0.35*(varb_0-3500)-5505;
  printf(""%f"",varb_1);
  }
  if(varb_0>83500)
  {varb_1=0.45*(varb_0-3500)-13505;
  printf(""%f"",varb_1);
  }
}",0.0,15
17,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h.>
int main()
{
   int varb_0;
   float varb_1;
   scanf(""%d"",&varb_0);
   if(varb_0<=3500)
     varb_1=0.0;
     printf(""%f"",varb_1);
      if(varb_0>3500&&varb_0<=5000)
     {
       varb_1=0.03*(varb_0-3500);
       printf(""%.6f"",varb_1);
       }
       else if(varb_0>5000&&varb_0<=8000)
       {
         varb_1=0.1*(varb_0-3500)-105;
         printf(""%.6f"",varb_1);
         }
         else if(varb_0>8000&&varb_0<=12500)
         {
           varb_1=0.2*(varb_0-3500)-555;
           printf(""%.6f"",varb_1);
           }
           else if(varb_0>12500&&varb_0<=38500)
           {
             varb_1=0.25*(varb_0-3500)-1005;
             printf(""%.6f"",varb_1);
             }
             else if(varb_0>38500&&varb_0<=58500)
             {
               varb_1=0.3*(varb_0-3500)-2755;
               printf(""%.6f"",varb_1);
               }
               else if(varb_0>58500&&varb_0<=83500)
               {
                 varb_1=0.35*(varb_0-3500)-5505;
                 printf(""%.6f"",varb_1);
                 }
                 else if(varb_0>83500)
                 {
                  varb_1=0.45*(varb_0-3500)-13505;
                  printf(""%.6f"",varb_1);
                  }
  return 0;
}
",0.0,1
18,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
   float varb_0,varb_1;
   float varb_2,varb_3;
   scanf(""%f"",&varb_0);
   if(varb_0>=0&&varb_0<=3500)
   {
   varb_2=0;
   varb_3=0;}
   else if(varb_0>3500&&varb_0<=5000)
   {
   varb_2=0.03;
   varb_3=0;
}
   else if(varb_0>5000&&varb_0<=8000)
   {
   varb_2=0.1;
   varb_3=105;
}
   else if(varb_0>8000&&varb_0<=12500)
   {
   varb_2=0.2;
   varb_3=555;
}
   else if(varb_0>12500&&varb_0<=38500)
   {
   varb_2=0.25;
   varb_3=1005;
}
   else if(varb_0>38500&&varb_0<=58500)
   {
   varb_2=0.3;
   varb_3=2755;
}
   else if(varb_0>58500&&varb_0<=82500)
   {
   varb_2=0.35;
   varb_3=5505;
}
   else
   {
   varb_2=0.45;
   varb_3=13505;
   }
   varb_1=varb_2*varb_0-varb_3;
   printf(""%f"",varb_1); 
}
",0.0,10
19,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
	float varb_0,varb_1;
	scanf(""%f"",&varb_0);
	     if(varb_0<=3500)
	varb_1=0;
	     else if(3500<varb_0&&varb_0<=5000)
	varb_1=0.03*(varb_0-3500)-0;
		 else if(5000<varb_0&&varb_0<=8000)
	varb_1=0.10*(varb_0-3500)-105;
		 else if(8000<varb_0&&varb_0<=125500)
	varb_1=0.20*(varb_0-3500)-555;
		 else if(12500<varb_0&&varb_0<=38500)
	varb_1=0.25*(varb_0-3500)-1005;
		 else if(38500<varb_0&&varb_0<=58500)
	varb_1=0.30*(varb_0-3500)-2755;
		 else if(58500<varb_0&&varb_0<=83500)
	varb_1=0.45*(varb_0-3500)-5505;
         else if(58500<varb_0&&varb_0<=83500)
	varb_1=0.45*(varb_0-3500)-13505;	
    printf(""%f"",varb_1);
    return 0;
}",0.0,12
20,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h>
int main()
{
  float varb_0,varb_1;
  scanf(""%f"",&varb_0);
  if(varb_0<=3500)
  varb_1=0*(varb_0-3500)-0;
  else if(varb_0>3500&&varb_0<=5000)
  varb_1=0.03*(varb_0-3500)-0;
  else if(varb_0>5000&&varb_0<=8000)
  varb_1=0.10*(varb_0-3500)-105;
  else if(varb_0>8000&&varb_0<=12500)
  varb_1=0.20*(varb_0-3500)-555;
  else if(varb_0>12500&&varb_0<=38500)
  varb_1=0.25*(varb_0-3500)-1005;
  else if(varb_0>38500&&varb_0<=58500)
  varb_1=0.30*(varb_0-3500)-2755;
  else if(varb_0>58500&&varb_0<=83500)
  varb_1=0.35*(varb_0-3500)-5505;
  else
  varb_1=0.45*(varb_0-3500)-13505;
  printf(""%f"",-varb_1);
  return 0;
}",0.0,7
21,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h>
int main()
{
float varb_0,varb_1;
scanf(""%f"",varb_0);
if(varb_0<=3500)
printf(""0.000000"");
else if(varb_0>3500&&varb_0<=5000)
varb_1=0.03*(varb_0-3500);
else if(varb_0>5000&&varb_0<=8000)
varb_1=0.1*(varb_0-3500)-105;
else if(varb_0>8000&&varb_0<=12500)
varb_1=0.2*(varb_0-3500)-555;
else if(varb_0>12500&&varb_0<=38500)
varb_1=0.25*(varb_0-3500)-1005;
else if(varb_0>38500&&varb_0<=58500)
varb_1=0.3*(varb_0-3500)-2755;
else if(varb_0>58500&&varb_0<=83500)
varb_1=0.35*(varb_0-3500)-5505;
else if(varb_0>83500)
varb_1=0.45*(varb_0-3500)-13505;
printf(""%f"",varb_1);
}
",0.0,5
22,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
    int varb_0,varb_1;
    scanf(""%d"",&varb_1);
    if(varb_1<=3500)
    printf(""%f"",0);
    else if(varb_1>3500&&varb_1<=5000)
    {varb_0=0.03*(varb_1-3500)-0;
    printf(""%f"",varb_0);}
    else if(varb_1>5000&&varb_1<=8000)
    {varb_0=0.1*(varb_1-3500)-105;
    printf(""%f"",varb_0);}
    else if(varb_1>8000&&varb_1<=12500)
    {varb_0=0.2*(varb_1-3500)-555;
    printf(""%f"",varb_0);}
    else if(varb_1>12500&&varb_1<=38500)
    {varb_0=0.25*(varb_1-3500)-1005;
    printf(""%f"",varb_0);}
    else if(varb_1>38500&&varb_1<=58500)
    {varb_0=0.3*(varb_1-3500)-2755;
    printf(""%f"",varb_0);}
    else if(varb_1>58500&&varb_1<=83500)
    {varb_0=0.35*(varb_1-3500)-5505;
    printf(""%f"",varb_0);}
    else
    {varb_0=0.45*(varb_1-3500)-13505;
    printf(""%f"",varb_0);}
}",0.0,4
23,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main()
{
float varb_0,varb_1;
scanf(""%d"",&varb_0);
if(varb_0<=3500)
   varb_1=0;
else if(varb_0>3500&&varb_0<=5000)
   varb_1=0.03*(varb_0-3500);
else if(varb_0>5000&&varb_0<=8000)
   varb_1=0.1*(varb_0-3500)-105;
else if(varb_0>8000&&varb_0<=12500)
   varb_1=0.2*(varb_0-3500)-555;
else if(varb_0>12500&&varb_0<=38500)
   varb_1=0.25*(varb_0-3500)-1005;
else if(varb_0>38500&&varb_0<=58500)
   varb_1=0.3*(varb_0-3500)-2755;
else if(varb_0>58500&&varb_0<=83500)
   varb_1=0.35*(varb_0-3500)-5505;
else if(varb_0>83500)
   varb_1=0.45*(varb_0-3500)-13505;
   printf(""%.6f"",varb_1);
}",0.0,5
24,2c911d616dcd1421016dd2b6d65515d2,"#include<stdio.h>
int main( )
{
float varb_0,varb_1;
scanf(""%f "",&varb_1);
if(varb_0>=0&&varb_0<=3500)
   printf(""%f"",varb_1=varb_0);
   else if(varb_0>3500&&varb_0<=5000)
   printf(""%f"",varb_1=0.03*(varb_0-3500));
   else if(varb_0>5000&&varb_0<=8000)
   printf(""%f"",varb_1=0.1*(varb_0-3500)-105);
   else if(varb_0>8000&&varb_0<=12500)
   printf(""%f"",varb_1=0.2*(varb_0-3500)-555);
   else if(varb_0>12500&&varb_0<=38500)
   printf(""%f"",varb_1=0.25*(varb_0-3500)-1005);
   else if(varb_0>38500&&varb_0<=58500)
   printf(""%f"",varb_1=0.3*(varb_0-3500)-2755);
   else if(varb_0>58500&&varb_0<=83500)
   printf(""%f"",varb_1=0.35*(varb_0-3500)-5505);
   else if(varb_0>83500)
   printf(""%f"",varb_1=0.45*(varb_0-3500)-13505);
return 0 ;
}",0.0,5
25,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h>
int main()
{
   int varb_0;
   float varb_1;
   scanf(""%d"",&varb_0);
   if(varb_0<=3500)
     varb_1=0.0;
     printf(""%f"",varb_1);
      if(varb_0>3500&&varb_0<=5000)
     {
       varb_1=0.03*(varb_0-3500);
       printf(""%.6f"",varb_1);
       }
       else if(varb_0>5000&&varb_0<=8000)
       {
         varb_1=0.1*(varb_0-3500)-105;
         printf(""%.6f"",varb_1);
         }
         else if(varb_0>8000&&varb_0<=12500)
         {
           varb_1=0.2*(varb_0-3500)-555;
           printf(""%.6f"",varb_1);
           }
           else if(varb_0>12500&&varb_0<=38500)
           {
             varb_1=0.25*(varb_0-3500)-1005;
             printf(""%.6f"",varb_1);
             }
             else if(varb_0>38500&&varb_0<=58500)
             {
               varb_1=0.3*(varb_0-3500)-2755;
               printf(""%.6f"",varb_1);
               }
               else if(varb_0>58500&&varb_0<=83500)
               {
                 varb_1=0.35*(varb_0-3500)-5505;
                 printf(""%.6f"",varb_1);
                 }
                 else if(varb_0>83500)
                 {
                  varb_1=0.45*(varb_0-3500)-13505;
                  printf(""%.6f"",varb_1);
                  }
  return 0;
}
",0.0,8
26,2c911d616dcd1421016dd2b6d65515d2,"#include <stdio.h>
int main()
{
float varb_0,varb_1;
scanf(""%f"",varb_0);
if(varb_0<=3500)
printf(""0.000000"");
else if(varb_0>3500&&varb_0<=5000)
varb_1=0.03*(varb_0-3500);
else if(varb_0>5000&&varb_0<=8000)
varb_1=0.1*(varb_0-3500)-105;
else if(varb_0>8000&&varb_0<=12500)
varb_1=0.2*(varb_0-3500)-555;
else if(varb_0>12500&&varb_0<=38500)
varb_1=0.25*(varb_0-3500)-1005;
else if(varb_0>38500&&varb_0<=58500)
varb_1=0.3*(varb_0-3500)-2755;
else if(varb_0>58500&&varb_0<=83500)
varb_1=0.35*(varb_0-3500)-5505;
else if(varb_0>83500)
varb_1=0.45*(varb_0-3500)-13505;
printf(""%f"",varb_1);
}
",0.0,5
