,id,code,is_true,format_code,errorline
10,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar(char *str,char c)
{
int i,j,n;
for(i=0;str[i]!='\0';i++)
{
n++;}
for(i=0;str[i]!='\0';i++)
{if(str[i]=='c')
{
for(j=i;j<n;j++)
str[j]=str[j+1];
n--;
}

}
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0(char *varb_0,char varb_1)
{
int varb_5,varb_6,varb_7;
for(varb_5=0;varb_0[varb_5]!='\0';varb_5++)
{
varb_7++;}
for(varb_5=0;varb_0[varb_5]!='\0';varb_5++)
{if(varb_0[varb_5]=='c')
{
for(varb_6=varb_5;varb_6<varb_7;varb_6++)
varb_0[varb_6]=varb_0[varb_6+1];
varb_7--;
}
}
}",15
11,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar( char *str, char c )
{
   int i;
   for(i=0;str[i]!='\0';i++){
     if(str[i]==c)
     str[i]='\n';
     }
    for(i=0;str[i]!='\0';i++){
    if(str[i]=='\n')
    str[i]=str[i+1];
    }
    
   
}
",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0( char *varb_0, char varb_1 )
{
   int varb_5;
   for(varb_5=0;varb_0[varb_5]!='\0';varb_5++){
     if(varb_0[varb_5]==varb_1)
     varb_0[varb_5]='\n';
     }
    for(varb_5=0;varb_0[varb_5]!='\0';varb_5++){
    if(varb_0[varb_5]=='\n')
    varb_0[varb_5]=varb_0[varb_5+1];
    }
}
",15
12,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar(char *str,char c)
{
int i=0,j=0;
while(str[i]!='\0')
{
if(str[i]=='c')
{str[j]=str[i];
j++;}
i++;
}
str[j]='\0';
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0(char *varb_0,char varb_1)
{
int varb_5=0,varb_6=0;
while(varb_0[varb_5]!='\0')
{
if(varb_0[varb_5]=='c')
{varb_0[varb_6]=varb_0[varb_5];
varb_6++;}
varb_5++;
}
varb_0[varb_6]='\0';
}",18
13,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
    gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}

void delchar( char *str, char c )
{
	int i,j;
    i = 0;
    j = 0;
while (str[i] != '\0') {
    if(str[i] != 'c' ){
        str[j] = str[i];
        j++;
    }
    i++;
}
 str[j] = '\0';

}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
    gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0( char *varb_0, char varb_1 )
{
	int varb_5,varb_6;
    varb_5 = 0;
    varb_6 = 0;
while(varb_0[varb_5] != '\0') {
    if(varb_0[varb_5] != 'c' ){
        varb_0[varb_6] = varb_0[varb_5];
        varb_6++;
    }
    varb_5++;
}
 varb_0[varb_6] = '\0';
}",19
14,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
    gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar( char *str, char c )//删除字符串中指定字符 
{
	int i,j,n;
	for(i=0;i<MAXN;i++)
		if(str[i]==c)
	 {
	 	for(j=i;j<MAXN-n;j++)
	 	   str[j+1]=str[j];
      n++;     
	 }
 } 
  
",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
    gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0( char *varb_0, char varb_1 )
{
	int varb_5,varb_6,varb_7;
	for(varb_5=0;varb_5<MAXN;varb_5++)
		if(varb_0[varb_5]==varb_1)
	 {
	 	for(varb_6=varb_5;varb_6<MAXN-varb_7;varb_6++)
	 	   varb_0[varb_6+1]=varb_0[varb_6];
      varb_7++;     
	 }
 } 
",20
15,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
    gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}

void delchar( char *str, char c )
{
   int i,j;
   for(i=0,j=0;str='\0';i++)
      if(str[i]!=c)
        str[j++]=str[i];
   str[j]='\0';
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
    gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0( char *varb_0, char varb_1 )
{
   int varb_5,varb_6;
   for(varb_5=0,varb_6=0;varb_0='\0';varb_5++)
      if(varb_0[varb_5]!=varb_1)
        varb_0[varb_6++]=varb_0[varb_5];
   varb_0[varb_6]='\0';
}",15
16,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
    gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar(char *str,char c)
{
    int i,n;
    
    


}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
    gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0(char *varb_0,char varb_1)
{
    int varb_5,varb_6;
}",13
17,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
char str[MAXN], c;

scanf(""%c\n"", &c);
gets(str);
delchar(str, c);
printf(""%s\n"", str);

return 0;
}
void delchar(char *str,char c)
{
int i,l,j;

for(i=0;str[i]!='\0';i++)
{

for(l=i;l>=0;l--)
{
if(str[l]==c)
{
for(j=l;j<=i+1;j++)
str[j]=str[j+1];
}

}
}
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
char varb_0[MAXN], varb_1;
scanf(""%c\n"", &varb_1);
gets(varb_0);
func_0(varb_0, varb_1);
printf(""%s\n"", varb_0);
return 0;
}
void func_0(char *varb_0,char varb_1)
{
int varb_5,varb_6,varb_7;
for(varb_5=0;varb_0[varb_5]!='\0';varb_5++)
{
for(varb_6=varb_5;varb_6>=0;varb_6--)
{
if(varb_0[varb_6]==varb_1)
{
for(varb_7=varb_6;varb_7<=varb_5+1;varb_7++)
varb_0[varb_7]=varb_0[varb_7+1];
}
}
}
}",15
18,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
    gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar( char *str, char c ) {
    char *p,*p1;
    for(*p=str; *p!='\0';) {
        if(*p==c) {
            p1=p;
            while(*p1!='\0') {
                *p1=*(p1+1);
                p1++;
            }
        }
        else p++;
    }
}
",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
    gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0( char *varb_0, char varb_1 ) {
    char *varb_5,*varb_6;
    for(*varb_5=varb_0; *varb_5!='\0';) {
        if(*varb_5==varb_1) {
            varb_6=varb_5;
            while(*varb_6!='\0') {
                *varb_6=*(varb_6+1);
                varb_6++;
            }
        }
        else varb_5++;
    }
}
",14
19,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
    gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar( char *str, char c )//删除字符串中指定字符 
{
	int i,j,n;
	for(i=0;i<MAXN;i++)
		if(str[i]==c)
	 {
	 	for(j=i;j<MAXN-1;j++)
	 	   str[j+1]=str[j];
      n++;     
	 }
 } 
  
",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
    gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0( char *varb_0, char varb_1 )
{
	int varb_5,varb_6,varb_7;
	for(varb_5=0;varb_5<MAXN;varb_5++)
		if(varb_0[varb_5]==varb_1)
	 {
	 	for(varb_6=varb_5;varb_6<MAXN-1;varb_6++)
	 	   varb_0[varb_6+1]=varb_0[varb_6];
      varb_7++;     
	 }
 } 
",19
20,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#include <stdlib.h>



#include <string.h>

#include <math.h>

#define MAXN 20

void delchar( char *str, char c );

int main()

{

    char str[MAXN], c;

    scanf(""%c\n"", &c);

gets(str);

    delchar(str, c);

    printf(""%s\n"", str);

    return 0;

}
void delchar(char*str,char c)
{
char lmp[MAXN];
int i,j;
for(i=0,j=0;*(str+i)!='\0';i++)
{
if (*(str+i)==c)
continue;
else{
*(str+j)=*(str+i);
j++;}
}
for(i=0;i!='\0';i++)
{
printf(""%s"",str[i]);
}
}",0.0,"#include <stdio.h>
#include <stdlib.h>
#include <string.h>
#include <math.h>
#define varb_6 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[varb_6], varb_1;
    scanf(""%c\n"", &varb_1);
gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0(char*varb_0,char varb_1)
{
char varb_5[varb_6];
int varb_7,varb_8;
for(varb_7=0,varb_8=0;*(varb_0+varb_7)!='\0';varb_7++)
{
if(*(varb_0+varb_7)==varb_1)
continue;
else{
*(varb_0+varb_8)=*(varb_0+varb_7);
varb_8++;}
}
for(varb_7=0;varb_7!='\0';varb_7++)
{
printf(""%s"",varb_0[varb_7]);
}
}",26
21,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar(char *str,char c)
{
int i,j,n;
n=0;
for(i=0;str[i]!='\0';i++)
{
n++;}
for(i=0;i<n;i++)
{if(str[i]=='c')
{
for(j=i;j<n+1;j++)
str[j]=str[j+1];
n--;
}

}
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0(char *varb_0,char varb_1)
{
int varb_5,varb_6,varb_7;
varb_7=0;
for(varb_5=0;varb_0[varb_5]!='\0';varb_5++)
{
varb_7++;}
for(varb_5=0;varb_5<varb_7;varb_5++)
{if(varb_0[varb_5]=='c')
{
for(varb_6=varb_5;varb_6<varb_7+1;varb_6++)
varb_0[varb_6]=varb_0[varb_6+1];
varb_7--;
}
}
}",15
22,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar(char *str,char c)
{
 int i,j;
  for(i=MAXN-1;i>=0;i--)
 {
  if(str[i]==c)
  {
    for(j=i;j<MAXN-1;j++)
      str[j]=str[j+1];
  }
 } 
}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0(char *varb_0,char varb_1)
{
 int varb_5,varb_6;
  for(varb_5=MAXN-1;varb_5>=0;varb_5--)
 {
  if(varb_0[varb_5]==varb_1)
  {
    for(varb_6=varb_5;varb_6<MAXN-1;varb_6++)
      varb_0[varb_6]=varb_0[varb_6+1];
  }
 } 
}",24
23,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
    gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar( char *str, char c )
{
 int i=0,b,j;
 char a;
 for(j=0;str[i]!='\0';i++)
 {
 if(str[i]==c)
 {
   a=str[i];str[i]=str[j++];str[j++]=a;
 }
 
 }
}
",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
    gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0( char *varb_0, char varb_1 )
{
 int varb_5=0,varb_6,varb_7;
 char varb_8;
 for(varb_7=0;varb_0[varb_5]!='\0';varb_5++)
 {
 if(varb_0[varb_5]==varb_1)
 {
   varb_8=varb_0[varb_5];varb_0[varb_5]=varb_0[varb_7++];varb_0[varb_7++]=varb_8;
 }
 }
}
",19
24,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar( char *str, char c )
{ int *a;
    for(;(*str!='\0')&&(*(str+2)!='\0');str++)
   { 
      if(*str==c)
    {  a=str;
    for(;(*(str-1)!='\0')&&(str!='\0');str++)
    { *str=*(str+1);}str=a;}
    


   }


   


}",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0( char *varb_0, char varb_1 )
{ int *varb_5;
    for(;(*varb_0!='\0')&&(*(varb_0+2)!='\0');varb_0++)
   { 
      if(*varb_0==varb_1)
    {  varb_5=varb_0;
    for(;(*(varb_0-1)!='\0')&&(varb_0!='\0');varb_0++)
    { *varb_0=*(varb_0+1);}varb_0=varb_5;}
   }
}",14
25,2c9f30a56ef37e1f016f1c371d1c4a71,"#include <stdio.h>
#define MAXN 20

void delchar( char *str, char c );

int main()
{
    char str[MAXN], c;

    scanf(""%c\n"", &c);
gets(str);
    delchar(str, c);
    printf(""%s\n"", str);

    return 0;
}
void delchar( char *str, char c )
{
	int i;
	for(i=0;i<MAXN;i++)
	{
		if(str[i]==c)
	    delchar(str, c);
	    break;

	}

 } 
",0.0,"#include <stdio.h>
#define MAXN 20
void func_0( char *varb_0, char varb_1 );
int main()
{
    char varb_0[MAXN], varb_1;
    scanf(""%c\n"", &varb_1);
gets(varb_0);
    func_0(varb_0, varb_1);
    printf(""%s\n"", varb_0);
    return 0;
}
void func_0( char *varb_0, char varb_1 )
{
	int varb_5;
	for(varb_5=0;varb_5<MAXN;varb_5++)
	{
		if(varb_0[varb_5]==varb_1)
	    func_0(varb_0, varb_1);
	    break;
	}
 } 
",16
